Lake Toxaway,NC,35.1368,-82.9155
Ooltewah,TN,35.1371,-85.0368
Golden Valley,AZ,35.138,-114.2527
West Memphis,AR,35.1388871,-90.15471452
Murphy,NC,35.1397,-84.0923
Noble,OK,35.1397,-97.2786
Rosman,NC,35.1437,-82.8212
Fort Bragg,NC,35.1462,-78.9943
Bayboro,NC,35.1474,-76.7501
Cedar Crest,NM,35.1483,-106.3906
New Bern,NC,35.14886369,-77.08236306
California City,CA,35.14950556,-117.9250778
Amber,OK,35.1526,-97.8514
Pismo Beach,CA,35.1546,-120.6595
Fayetteville,TN,35.1547,-86.6082
Cordova,TN,35.15760775,-89.76506761
Cleveland,TN,35.16131194,-84.87355771
Mount Olive,NC,35.1638,-78.0702
Arroyo Grande,CA,35.16437111,-120.4444044
Spring Lake,NC,35.1679,-78.9728
Benton,TN,35.1689,-84.6111
Brevard,NC,35.1698,-82.7897
Dardanelle,AR,35.1702,-93.1912
Hixson,TN,35.1705,-85.2095
Morrilton,AR,35.1717,-92.7447
Taft,CA,35.1723,-119.3621
Glenville,NC,35.1734,-83.1293
Whitwell,TN,35.1744,-85.4934
Sewanee,TN,35.17484815,-85.89463333
Marble,NC,35.1751,-83.9249
Southern Pines,NC,35.17514407,-79.38385254
Avila Beach,CA,35.18,-120.7318
Eads,TN,35.182,-89.603
Franklin,NC,35.18325652,-83.42856087
Amarillo,TX,35.18575201,-101.8629918
Winchester,TN,35.1911,-86.1615
Pinehurst,NC,35.1936,-79.4613
Andrews,NC,35.1976,-83.8049
Wewoka,OK,35.1976375,-96.5171125
Zirconia,NC,35.2003,-82.4937
Greenwood,AR,35.2015,-94.1936
Signal Mountain,TN,35.2044,-85.3255
Savannah,TN,35.2046,-88.1499
Charlotte,NC,35.20580084,-80.82639156
Cove City,NC,35.2098,-77.3136
Kinston,NC,35.21264286,-77.57087143
Pulaski,TN,35.2141,-87.0097
Mount Gilead,NC,35.2149,-80.0023
Sanders,AZ,35.2164,-109.3337
Tecumseh,OK,35.2173,-96.9595
Belmont,NC,35.2178,-81.0394
Norwood,NC,35.2183,-80.1597
Stanley,NM,35.2183,-105.9654
Oakland,TN,35.2199,-89.4996
Kingman,AZ,35.2201088,-113.9018102
Columbus,NC,35.222,-82.0686
Pottsville,AR,35.2232,-93.0608
Marion,AR,35.2279,-90.1878
Newcastle,OK,35.2323,-97.6008
Sandia Park,NM,35.2329,-106.2828
Mount Vernon,AR,35.2331,-92.1388
Gastonia,NC,35.23324978,-81.17918458
Norman,OK,35.2333089,-97.45347509
Searcy,AR,35.23417,-91.708
Cramerton,NC,35.2344,-81.0809
Frisco,NC,35.2352,-75.6285
Oakboro,NC,35.2361,-80.3098
Bellemont,AZ,35.2381,-111.8335
Corrales,NM,35.2393,-106.6255
Tryon,NC,35.2406,-82.0487
Wynne,AR,35.2418,-90.846
Bolivar,TN,35.2431,-88.9955
Adamsville,TN,35.2431,-88.4152
Seminole,OK,35.24316667,-96.63644
Midland,NC,35.2445,-80.5164
Pocola,OK,35.2458,-94.496
Delano,TN,35.2469,-84.5835
Vega,TX,35.2503,-102.4174
Greenbrier,AR,35.2518,-92.3677
Cullowhee,NC,35.2521,-83.1871
Lamont,CA,35.2524,-118.9142
West End,NC,35.2543,-79.5365
Whitefield,OK,35.2551,-95.2733
Kings Mountain,NC,35.2558,-81.3707
Vass,NC,35.2563,-79.2823
Charleston,TN,35.2577,-84.7132
Boiling Springs,NC,35.2579,-81.6617
Candor,NC,35.2583,-79.811
New Blaine,AR,35.2601,-93.4589
Tuttle,OK,35.2612,-97.7947
San Luis Obispo,CA,35.26286675,-120.6247886
Keota,OK,35.2629,-94.8792
Flagstaff,AZ,35.26331311,-111.529024
Groom,TX,35.2649,-101.1504
Rio Rancho,NM,35.26685241,-106.7217166
Buxton,NC,35.2677,-75.5424
Estill Springs,TN,35.2706,-86.128
Pisgah Forest,NC,35.2754,-82.6909
Dunn,NC,35.27674118,-78.54771324
Lawrenceburg,TN,35.2772,-87.4127
Lynchburg,TN,35.2831,-86.3619
Paris,AR,35.2838,-93.7246
Flat Rock,NC,35.2845,-82.3875
Tracy City,TN,35.2856,-85.7127
Arlington,TN,35.286,-89.7081
Cameron,NC,35.2869,-79.1797
Russellville,AR,35.28934141,-93.09225152
Los Osos,CA,35.2904,-120.8101
Placitas,NM,35.2913,-106.4469
Locust,NC,35.2953,-80.3925
Harrisburg,NC,35.2984,-80.6443
Erwin,NC,35.2997,-78.7167
Fort Irwin,CA,35.3001,-116.7442
Shelby,NC,35.30243049,-81.57820488
Eufaula,OK,35.3072,-95.7216
Vanceboro,NC,35.3099,-77.1821
Santa Margarita,CA,35.3112,-120.273
Bald Knob,AR,35.3124,-91.5091
Forest City,NC,35.3148,-81.8668
Charleston,AR,35.3175,-94.0108
Bunnlevel,NC,35.3177,-78.8598
Baker,CA,35.3187,-116.0452
Petersburg,TN,35.319,-86.6072
Bessemer City,NC,35.3214,-81.2973
Etowah,NC,35.3217,-82.6001
Cornersville,TN,35.3223,-86.8291
Mount Holly,NC,35.3235,-81.0215
Atkins,AR,35.3278,-92.9187
Etowah,TN,35.3321,-84.5301
Damascus,AR,35.3395,-92.3895
Albemarle,NC,35.34015303,-80.21063788
Rutherfordton,NC,35.3404,-82.0261
Robbinsville,NC,35.3414,-83.8139
Bakersfield,CA,35.34399793,-119.0408926
Biscoe,NC,35.3446,-79.7592
Newalla,OK,35.3482,-97.1996
Dallas,NC,35.3488,-81.1858
Bernalillo,NM,35.3488,-106.5586
Tullahoma,TN,35.3512,-86.1838
Hendersonville,NC,35.35226429,-82.43025357
Millington,TN,35.35345778,-89.89557
Fort Smith,AR,35.35369535,-94.38678217
Lupton,AZ,35.3539,-109.0537
Algodones,NM,35.354,-106.3799
Williams,AZ,35.356075,-112.2570625
Porum,OK,35.3562,-95.2651
Mill Spring,NC,35.3566,-82.1574
Toone,TN,35.3573,-88.9773
Spindale,NC,35.3586,-81.9238
Carthage,NC,35.3593,-79.4354
Sylva,NC,35.3619,-83.2078
Tellico Plains,TN,35.3629,-84.2941
Shawnee,OK,35.36506591,-96.94929545
Goldsboro,NC,35.3670578,-77.96448532
Grifton,NC,35.3709,-77.3999
London,AR,35.3743,-93.2761
Bryson City,NC,35.3749,-83.4598
Lynnville,TN,35.3771,-87.047
Ellenboro,NC,35.3778,-81.7545
Mustang,OK,35.3798,-97.7598
Morro Bay,CA,35.3838,-120.7879421
Stanley,NC,35.3853,-81.047
Lillington,NC,35.3874,-78.8686
Mills River,NC,35.3884,-82.5668
Judsonia,AR,35.393,-91.6695
Elk City,OK,35.394,-99.45295625
Mason,TN,35.3941,-89.5223
Cherryville,NC,35.3945,-81.3888
Clifton,TN,35.3965,-87.9535
Englewood,TN,35.3976,-84.4737
Sale Creek,TN,35.3984,-85.1092
Cerrillos,NM,35.4004,-106.1111
Concord,NC,35.40326904,-80.62708466
Panhandle,TX,35.4034,-101.4047
Huntersville,NC,35.40346887,-80.86092736
Henderson,TN,35.4037,-88.6776
Four Oaks,NC,35.4059,-78.3739
Whittier,NC,35.4077,-83.2983
Buies Creek,NC,35.4132,-78.7356
Benson,NC,35.4178,-78.5005
Crouse,NC,35.4208,-81.3278
Broadway,NC,35.4225,-78.9954
Continental Divide,NM,35.425,-108.3153
Athens,TN,35.42525,-84.66273571
Troy,NC,35.4273,-79.9582
Henryetta,OK,35.4345,-95.8932
Hinton,OK,35.4356,-98.3178
Summertown,TN,35.4362,-87.3237
Checotah,OK,35.4364,-95.4865
Chocowinity,NC,35.4366,-77.0843
Wheeler,TX,35.4366,-100.215
Princeton,NC,35.4368,-78.1949
Atoka,TN,35.4379,-89.8145
Buttonwillow,CA,35.4383,-119.4912
Roland,OK,35.4394,-94.5272
Ayden,NC,35.4425,-77.4045
Munford,TN,35.4436,-89.8105
Snow Hill,NC,35.4448,-77.6892
Pangburn,AR,35.4475,-91.7976
Heber Springs,AR,35.4479,-91.9977
Midwest city,OK,35.4495,-97.3967
New London,NC,35.452,-80.1727
Choctaw,OK,35.4568,-97.2652
Arden,NC,35.4589,-82.6035
Fletcher,NC,35.4608,-82.4715
Sanford,NC,35.46104306,-79.17767361
Lake Lure,NC,35.4625,-82.1803
Shelbyville,TN,35.46299318,-86.48778864
Brighton,TN,35.4648,-89.6924
Alma,AR,35.4656,-94.199
Cornelius,NC,35.4699,-80.8801
Pinson,TN,35.4702,-88.7353
Oklahoma City,OK,35.47186178,-97.5263035
Lewisburg,TN,35.4724,-86.7524
Bath,NC,35.4739,-76.7431
Culleoka,TN,35.4747,-87.0138
Waynesville,NC,35.47547385,-82.98259385
Lincolnton,NC,35.47603867,-81.25401333
Cayucos,CA,35.4811,-120.9202
Smithfield,NC,35.4813,-78.3514
Manchester,TN,35.4817,-86.0886
Van Buren,AR,35.48201702,-94.34692979
Angier,NC,35.4832,-78.6798
Davidson,NC,35.484725,-80.79654
Pikeville,NC,35.4888,-77.9614
Atascadero,CA,35.4894,-120.6707
Searchlight,NV,35.4918,-114.8914
El Reno,OK,35.4931,-97.9812
Sallisaw,OK,35.4935,-94.7746
Kannapolis,NC,35.49536667,-80.63160877
Shafter,CA,35.4961,-119.3006
Las Vegas,NM,35.4988,-104.937
Dayton,TN,35.5003,-85.0031
Harrah,OK,35.5018,-97.1324
Decatur,TN,35.5019,-84.8259
Drummonds,TN,35.502,-89.9333
Gallup,NM,35.503425,-108.8373625
Denver,NC,35.5064,-81.0371
Clarksville,AR,35.5071,-93.5119
Rockwell,NC,35.5109,-80.4559
Candler,NC,35.5119,-82.7037
Winterville,NC,35.5127,-77.4146
Madisonville,TN,35.5137,-84.35
Cherokee,NC,35.5161,-83.2733
Bethany,OK,35.5187,-97.6323
Fairview,NC,35.5193,-82.3697
Weatherford,OK,35.5224,-98.7331
Scotland,AR,35.524,-92.6972
Lake Junaluska,NC,35.5252,-82.9711
Hohenwald,TN,35.5289,-87.5375
Peach Springs,AZ,35.5292,-113.4255
Spencer,OK,35.5293,-97.3446
Wartrace,TN,35.5317,-86.2974
Dover,AR,35.5325,-93.1093
Yukon,OK,35.53289048,-97.77063492
Decaturville,TN,35.54,-88.1096
Pampa,TX,35.54155652,-100.8810826
Templeton,CA,35.5422,-120.7505
Landis,NC,35.5449,-80.615
Marked Tree,AR,35.547,-90.4451
Covington,TN,35.5501,-89.6387
Vale,NC,35.554,-81.4181
Ridgecrest,CA,35.55428281,-117.6764125
Willow Springs,NC,35.5617,-78.6586
Newport,AR,35.562,-91.2048
Waldenburg,AR,35.5654,-90.9337
China Grove,NC,35.5735,-80.6012
Weldon,CA,35.5739,-118.2723
Mooresville,NC,35.57407703,-80.86029617
Trumann,AR,35.5745,-90.5215
Ozark,AR,35.5753,-93.7923
Maiden,NC,35.5779,-81.1677
Washington,NC,35.5805,-77.0127
Faith,NC,35.5817,-80.4581
Asheville,NC,35.58215753,-82.55326562
Sweetwater,TN,35.5847,-84.4384
Lake Isabella,CA,35.5848,-118.3829
Selma,NC,35.5848,-78.2461
Calumet,OK,35.5878,-98.122
Mulberry,AR,35.5886,-94.0275
Fritch,TX,35.5895,-101.5961
Morrison,TN,35.5901,-85.9404
Hampshire,TN,35.5943,-87.3451
Cambria,CA,35.5954,-121.0184
Farmville,NC,35.5988,-77.5876
Clinton,AR,35.6014,-92.5738
Greenville,NC,35.60140526,-77.24022186
Holly Springs,NC,35.6022,-78.8786
Black Mountain,NC,35.605,-82.3132
Kenly,NC,35.6099,-78.1506
Unionville,TN,35.6107,-86.584
Brownsville,TN,35.6129,-89.2884
Lost Hills,CA,35.6148,-119.9032
Paso Robles,CA,35.6189626,-120.7662829
Townsend,TN,35.6235,-83.7952
Bell Buckle,TN,35.6269,-86.3958
Swannanoa,NC,35.6271,-82.3936
Old Fort,NC,35.6284,-82.1959
Denton,NC,35.6335,-80.1159
Newton,NC,35.6348,-81.2391
Clayton,NC,35.63590426,-78.44469681
Nebo,NC,35.6384,-81.9008
Chapel Hill,TN,35.6418,-86.6907
Wasco,CA,35.64219375,-119.4370938
Saint Michaels,AZ,35.6447,-109.0957
Jackson,TN,35.64553919,-88.77842674
Garner,NC,35.6461,-78.5791
Inyokern,CA,35.6469,-117.8126
Columbia,TN,35.647886,-86.996985
Clyde,NC,35.6497,-82.9789
Henning,TN,35.6508,-89.6945
Shirley,AR,35.6509,-92.3179
Leicester,NC,35.6513,-82.7659
McMinnville,TN,35.6525,-85.7284
Moncure,NC,35.6529,-79.1366
Piedmont,OK,35.6531,-97.7629
Lexington,TN,35.6555,-88.4188
Pecos,NM,35.6587,-105.613
Okmulgee,OK,35.6602,-95.9884
Santa Fe,NM,35.66108268,-105.9539071
Edmond,OK,35.66189286,-97.47531376
Connelly Springs,NC,35.6711,-81.5106
Gatlinburg,TN,35.6731,-83.457
Greenback,TN,35.6755,-84.1699
Catawba,NC,35.6758,-81.0421
Salisbury,NC,35.67716577,-80.47988322
Ganado,AZ,35.6776,-109.6558
Borger,TX,35.67901905,-101.4278
Window Rock,AZ,35.6806,-109.0526
Troutman,NC,35.6822,-80.8663
Spring City,TN,35.6827,-84.7906
Asheboro,NC,35.68614224,-79.814825
Ramseur,NC,35.6874,-79.6162
Luther,OK,35.6885,-97.1962
Muskogee,OK,35.68955111,-95.35847407
Osceola,AR,35.6906,-90.0068
Bradyville,TN,35.6949,-86.1109
Ten Mile,TN,35.6956,-84.6587
Christiana,TN,35.6962,-86.3599
Maryville,TN,35.70236415,-83.98648396
Wofford Heights,CA,35.7039,-118.5044
Okarche,OK,35.7039,-98.0028
Stokes,NC,35.7049,-77.2597
Loudon,TN,35.7102,-84.3743
Wilson,NC,35.71661081,-77.93658559
Siler City,NC,35.7172,-79.446
Apex,NC,35.71733366,-78.88086439
Spring Hill,TN,35.7174,-86.8926
Hildebran,NC,35.7199,-81.4208
Channing,TX,35.7209,-102.2375
Thomas,OK,35.7256,-98.7281
Wellston,OK,35.7281,-97.0793
Weaverville,NC,35.7288,-82.5138
Dennard,AR,35.7319,-92.57
Ripley,TN,35.7328,-89.6593
Trona,CA,35.7339,-117.3672
Claremont,NC,35.7341,-81.1367
Valdese,NC,35.7348,-81.5874
Eagleville,TN,35.7375,-86.6326
Hickory,NC,35.7383455,-81.35074
Marion,NC,35.7387,-82.0548
Stroud,OK,35.7397,-96.6718
Conover,NC,35.7427,-81.2093
Fort Defiance,AZ,35.7445,-109.0765
Miami,TX,35.7485,-100.7349
Pittsboro,NC,35.7519,-79.2248
Glorieta,NM,35.7538,-105.7483
Lobelville,TN,35.7559,-87.8449
Rockvale,TN,35.7581,-86.5505
Friendsville,TN,35.759,-84.1176
Jean,NV,35.7591,-115.5376
Morganton,NC,35.75970943,-81.72392453
Tesuque,NM,35.7617,-105.9325
Cleveland,NC,35.7639,-80.7058
Winslow,AR,35.7722,-94.0807
Statesville,NC,35.77337228,-80.90376931
Crownpoint,NM,35.7754,-108.0346
Franklinville,NC,35.7772,-79.7108
Pigeon Forge,TN,35.78020909,-83.56898182
College Grove,TN,35.7819,-86.7451
Delano,CA,35.78206596,-119.2370362
Middlesex,NC,35.7831,-78.2051
Cary,NC,35.78376198,-78.8013349
Medina,TN,35.7861,-88.7486
Batesville,AR,35.7876425,-91.64568
Wendell,NC,35.7877,-78.3905
Sevierville,TN,35.7915575,-83.54468333
Lexington,NC,35.79657605,-80.25426766
Sophia,NC,35.7987,-79.8932
Bailey,NC,35.7989,-78.1018
Elm City,NC,35.7992,-77.845
Fort Gibson,OK,35.8006,-95.191
Alcoa,TN,35.8012,-83.9853
Stilwell,OK,35.8016,-94.672
Trinity,NC,35.8032,-79.9827
Robersonville,NC,35.8037,-77.234
Leslie,AR,35.806,-92.5784
Pinetops,NC,35.8078,-77.6403
Zebulon,NC,35.808,-78.3169
Hot Springs,NC,35.8111,-82.861
Cosby,TN,35.8124,-83.2194
Louisville,TN,35.8134,-84.0855
Plymouth,NC,35.8144,-76.7201
Alamo,TN,35.8168,-89.1612
Thompson's Station,TN,35.8172,-86.9395
Raleigh,NC,35.81800885,-78.64441853
Bristow,OK,35.8191,-96.3897
Humboldt,TN,35.8193,-88.9522
Lenoir City,TN,35.82429296,-84.27862394
Randleman,NC,35.8285,-79.7984
Quebeck,TN,35.8303,-85.5482
Hartford,TN,35.8308,-83.0995
Columbia,NC,35.8335,-76.1961
Jemez Springs,NM,35.8352,-106.6696
Granite Falls,NC,35.8362,-81.3861
Woodbury,TN,35.8381,-86.0396
Kernville,CA,35.8397,-118.4522
Rockford,TN,35.8403,-83.8964
Stony Point,NC,35.8405,-81.0635
Kingston,TN,35.8414,-84.4543
Los Alamos,NM,35.84461111,-106.3089422
Hudson,NC,35.8448,-81.4788
Primm Springs,TN,35.8466,-87.2222
Kingfisher,OK,35.851,-97.9515
Seymour,TN,35.8556,-83.7449
Guthrie,OK,35.859,-97.434
Morrisville,NC,35.8601,-78.8326
Murfreesboro,TN,35.86454843,-86.4034119
Jonesboro,AR,35.86654834,-90.66735592
Blytheville,AR,35.8711,-89.9046
Mountain View,AR,35.8732,-92.0717
Dumas,TX,35.8787,-101.9508
Burnsville,NC,35.8807,-82.3095
Mars Hill,NC,35.8813,-82.5134
Marshall,AR,35.8824,-92.6354
Thomasville,NC,35.8826,-80.082
West Fork,AR,35.8829,-94.1192
Stinnett,TX,35.8834,-101.5026
Liberty,NC,35.8845,-79.5544
Nags Head,NC,35.885,-75.5911
Alpaugh,CA,35.8877,-119.4873
Rockwood,TN,35.8895,-84.731
Watonga,OK,35.8912,-98.4102
Ducor,CA,35.8916,-119.0473
Climax,NC,35.8933,-79.7066
San Miguel,CA,35.8951,-120.6017
Manteo,NC,35.8971,-75.6826
Mocksville,NC,35.8987,-80.5741
Marshall,NC,35.902,-82.6869
Friendship,TN,35.9024,-89.2344
Welcome,NC,35.9029,-80.257
Snow Camp,NC,35.9036,-79.4059
Tarboro,NC,35.907,-77.5424
Prairie Grove,AR,35.9096,-94.3116
Carrboro,NC,35.9105,-79.0821
Coweta,OK,35.9115,-95.6152
Spruce Pine,NC,35.9117,-82.0671
Elkins,AR,35.914,-93.9238
Perkins,OK,35.9145,-97.0521
Taylorsville,NC,35.9183,-81.2002
Franklin,TN,35.91850835,-86.88540525
Rolesville,NC,35.9196,-78.4585
Leonard,OK,35.9204,-95.7994
Chapel Hill,NC,35.92085381,-79.09161714
Bixby,OK,35.9221,-95.8776
Avenal,CA,35.9244,-120.1084
Milan,TN,35.9251,-88.7858
Sparta,TN,35.9253,-85.4556
Glenpool,OK,35.9261,-96.0193
Boulder City,NV,35.926688,-114.806292
Smithville,TN,35.9293,-85.7794
Milton,TN,35.9302,-86.1923
Nolensville,TN,35.9344,-86.6781
Hiddenite,NC,35.9368,-81.0542
Kellyville,OK,35.9437,-96.2136
Advance,NC,35.9446,-80.4391
Kiefer,OK,35.9448,-96.0653
Canadian,TX,35.9468,-100.2736
Newport,TN,35.95076,-83.18667333
Rocky Mount,NC,35.95475538,-77.83203846
Bono,AR,35.9564,-90.7841
Tahlequah,OK,35.957344,-94.962552
Jasper,AR,35.9587,-93.2309
Cushing,OK,35.9592,-96.7554
Smyrna,TN,35.9593,-86.542
Wagoner,OK,35.96097333,-95.3941
Knoxville,TN,35.96156134,-83.98011529
Graham,NC,35.9665,-79.345
Sapulpa,OK,35.9675963,-96.16119259
Porterville,CA,35.9678,-118.9199
Crescent,OK,35.9681,-97.6426
Crossville,TN,35.96859776,-85.02935746
Olin,NC,35.9709,-80.8611
Kodak,TN,35.9713,-83.6193
Lincoln,AR,35.9716,-94.4338
Lenoir,NC,35.97169846,-81.55111077
Drumright,OK,35.9737,-96.5544
Oak Ridge,TN,35.9743,-84.28936
High Point,NC,35.97490403,-80.01636923
Wake Forest,NC,35.97678122,-78.55326548
Harriman,TN,35.977,-84.4625
Mora,NM,35.9803,-105.3602
Durham,NC,35.98046263,-78.89813626
Fairview,TN,35.9807,-87.1316
Huntingdon,TN,35.9809,-88.4473
Windsor,NC,35.9913,-76.9417
Youngsville,NC,35.9948,-78.4405
Jamestown,NC,35.9952,-79.9294
Kingston,AR,35.9997,-93.4629
Brentwood,TN,36.00187561,-86.78081463
Westville,OK,36.0022,-94.6457
Jenks,OK,36.0027,-95.9775
Clemmons,NC,36.0079,-80.3697
Trezevant,TN,36.01333333,-88.6076
Dyersburg,TN,36.01390682,-89.378425
Summers,AR,36.019,-94.4893
Kill Devil Hills,NC,36.02,-75.6699
La Vergne,TN,36.0212,-86.5595
Melbourne,AR,36.0264,-91.9449
Henderson,NV,36.02665076,-115.0438399
Newland,NC,36.0277,-81.8827
Dandridge,TN,36.0291,-83.4547
Waverly,TN,36.0298,-87.8195
Nashville,NC,36.031,-77.9848
Proctor,OK,36.0315,-94.7612
Broken Arrow,OK,36.03357232,-95.74454621
Antioch,TN,36.03468732,-86.66
Farmington,AR,36.0364,-94.268
Walnut Ridge,AR,36.0376,-90.9063
Bakersville,NC,36.0403,-82.1599
Burns,TN,36.045,-87.2624
Strawberry Plains,TN,36.0454,-83.6893
Fayetteville,AR,36.04787185,-94.04453778
Bybee,TN,36.0481,-83.1793
Oliver Springs,TN,36.0522,-84.3608
Burlington,NC,36.05402121,-79.47029091
Grand Canyon,AZ,36.0544,-112.1393
McEwen,TN,36.0562,-87.6542
Boomer,NC,36.0578,-81.3171
Camden,TN,36.0598,-88.1058
Dickson,TN,36.0643,-87.4302
Moravian Falls,NC,36.0645,-81.138
Efland,NC,36.0664,-79.1969
Linville,NC,36.0665,-81.8704
Powell,TN,36.0684,-84.0197
Navajo,NM,36.0686,-109.0314
Dyer,TN,36.074,-89.0498
Hillsborough,NC,36.0755,-79.0741
Greensboro,NC,36.07696303,-79.81581388
Watertown,TN,36.0781,-86.1432
Corcoran,CA,36.0787,-119.5364
White Pine,TN,36.0791,-83.2954
Sand Springs,OK,36.0797,-96.2178
Erwin,TN,36.0858,-82.5059
Big Sur,CA,36.0858,-121.6086
Whitakers,NC,36.0865,-77.7412
Steele,MO,36.0873,-89.8691
Alcalde,NM,36.0889,-106.0536
Louisburg,NC,36.0902,-78.2154
Calico Rock,AR,36.0904,-92.2143
Lewisville,NC,36.091,-80.4398
Tuba City,AZ,36.0928,-111.1312
Winston-Salem,NC,36.09356862,-80.27833537
Seiling,OK,36.0959,-98.9026
Mannford,OK,36.0969,-96.3963
Huntsville,AR,36.0987,-93.6675
Jefferson City,TN,36.1015,-83.4522
Paragould,AR,36.10192381,-90.46768095
Clinton,TN,36.10330159,-84.20502063
Tulsa,OK,36.10945588,-95.93524542
Newbern,TN,36.1106,-89.2738
Caruthersville,MO,36.114,-89.6895
Franklinton,NC,36.1146,-78.4688
Okeene,OK,36.1154,-98.332
Kernersville,NC,36.11755735,-80.07612941
Baxter,TN,36.1181,-85.6592
Yadkinville,NC,36.1242,-80.6351
Kingston Springs,TN,36.1272,-87.1106
Stillwater,OK,36.12767016,-97.04203065
Corryton,TN,36.1288,-83.8126
Hernandez,NM,36.1294,-106.156
Gibsonville,NC,36.1309,-79.5951
Nashville,TN,36.13170004,-86.77681349
Pegram,TN,36.1333,-87.028
Brush Creek,TN,36.1361,-86.0138
Kitty Hawk,NC,36.1361,-75.7371
Heiskell,TN,36.1364,-84.0218
Blowing Rock,NC,36.1368,-81.7168
Shattuck,OK,36.1393,-99.8856
Mebane,NC,36.1399,-79.2665
Las Vegas,NV,36.14124586,-115.1865919
Monterey,TN,36.1416,-85.2032
Wilkesboro,NC,36.1425,-81.1635
Banner Elk,NC,36.1452,-81.838
White Bluff,TN,36.1462,-87.2039
Talbott,TN,36.1466,-83.4005
Strathmore,CA,36.1491,-119.0921
Bahama,NC,36.1498,-78.8839
McKenzie,TN,36.1504,-88.5331
Lancing,TN,36.1536,-84.6645
Briceville,TN,36.1582,-84.3046
North Wilkesboro,NC,36.1585,-81.1476
Velarde,NM,36.1589,-105.9747
Inola,OK,36.1602,-95.5027
Pfafftown,NC,36.1646,-80.3784
Elon,NC,36.1656,-79.5205
Terlton,OK,36.1685,-96.4717
Siloam Springs,AR,36.169,-94.4564
Blaine,TN,36.1699,-83.6612
Mount Juliet,TN,36.17214815,-86.49074815
Oak Ridge,NC,36.1731,-79.9903
Ronda,NC,36.1734,-80.9249
Spearman,TX,36.1748,-101.213
Medanales,NM,36.1756,-106.1834
Hermitage,TN,36.1782,-86.6098
Springdale,AR,36.17956957,-94.14116848
Greeneville,TN,36.1816,-82.8417
Tulare,CA,36.18208876,-119.3619629
Mosheim,TN,36.1859,-82.9702
Roan Mountain,TN,36.1864,-82.0933
Walkertown,NC,36.1871,-80.1658
Catoosa,OK,36.1922,-95.7067
Cedar Grove,NC,36.1955,-79.1691
East Bend,NC,36.1957,-80.5275
Coalinga,CA,36.1966,-120.3906
Hertford,NC,36.197515,-76.356845
Huron,CA,36.2013,-120.097
Deep Gap,NC,36.2046,-81.5035
Browns Summit,NC,36.2048,-79.6734
Kansas,OK,36.2051,-94.7977
Stem,NC,36.2058,-78.7238
Elk Park,NC,36.2064,-81.9538
Lindsay,CA,36.2077,-119.0883
King City,CA,36.2085,-120.9449
Boonville,NC,36.209,-80.692
Deer Lodge,TN,36.2096,-84.8365
Gordonsville,TN,36.2098,-85.9504
Aulander,NC,36.2102,-77.0962
Morristown,TN,36.2155843,-83.31623779
Purlear,NC,36.2168,-81.3672
Boone,NC,36.21906974,-81.65653947
Henry,TN,36.2196,-88.409
Afton,TN,36.2211,-82.7738
Cookeville,TN,36.22579261,-85.51567833
Roaring River,NC,36.2273,-80.997
Andersonville,TN,36.2281,-84.0039
Summerfield,NC,36.2297,-79.871
Harrison,AR,36.23275059,-93.06826941
Kennett,MO,36.2357,-90.0421
Rural Hall,NC,36.23687143,-80.29795
Chinle,AZ,36.2391,-109.5747
Hampton,TN,36.2393,-82.0624
Flippin,AR,36.2409,-92.5355
Lebanon,TN,36.24307521,-86.26952645
Hayti,MO,36.2435,-89.7511
North Las Vegas,NV,36.2436593,-115.1449631
Rutledge,TN,36.2451,-83.5262
Russellville,TN,36.2467,-83.1807
Telford,TN,36.2474,-82.5745
Charlotte,TN,36.2496,-87.273
Carthage,TN,36.2503,-85.987
Lowell,AR,36.2511,-94.1131
Vanleer,TN,36.2516,-87.491
Alpena,AR,36.2517,-93.3196
Cleveland,OK,36.252,-96.4183
Yellville,AR,36.2525,-92.6585
Madison,TN,36.2558,-86.6991
Colcord,OK,36.2588,-94.7527
Maynardville,TN,36.259,-83.8065
Hurdle Mills,NC,36.2599,-79.068
Owasso,OK,36.2643,-95.8277
Greenfield,CA,36.2653,-121.3712
Millers Creek,NC,36.2657,-81.2768
Sunbright,TN,36.2678,-84.6741
Gentry,AR,36.2678,-94.4376
Stokesdale,NC,36.2686,-79.9677
Tsaile,AZ,36.274,-109.2657
Hanford,CA,36.27676148,-119.6324
Stratford,TX,36.2779,-102.0156
Bragg City,MO,36.2788,-89.8716
Hardy,AR,36.2795,-91.4435
Whitesburg,TN,36.2814,-83.1374
Ashland City,TN,36.2833,-87.0121
Bulls Gap,TN,36.2842,-83.0198
Rickman,TN,36.2852,-85.239
Exeter,CA,36.2862,-119.031
Erin,TN,36.2871,-87.6913
Pahrump,NV,36.2912831,-116.0889169
Lemoore,CA,36.29200976,-119.8294061
Huntsville,TN,36.2943,-84.4292
Rogers,AR,36.29465033,-94.03436623
Springville,TN,36.2955,-88.1522
Cherokee Village,AR,36.2958,-91.568
Fleetwood,NC,36.2964,-81.5001
Halifax,NC,36.3005,-77.5592
Jonesborough,TN,36.3022,-82.4825
Washburn,TN,36.3063,-83.6055
Pocahontas,AR,36.3064,-90.9772
Paris,TN,36.3081,-88.3825
Farmersville,CA,36.3086,-119.1939
Berryville,AR,36.3115,-93.5573
Elizabeth City,NC,36.31627742,-76.27461613
Joelton,TN,36.3165,-86.9229
